Magnetic field grid: from Bext9 in jgg-maps.root, model of 9" extended coil
grid size, grid min, grid spacing, nominal field value:
51 23 101
-25 -11 -40
50.8 50.8 50.8
0.75000
Bx, By, Bz in T for all points, ordered in x, then y, then z:
-0.19201 -0.01165 0.01055 
-0.17808 -0.0108 -0.00512 
-0.14234 -0.00855 -0.03037 
-0.10053 -0.00551 -0.02525 
-0.07581 -0.00238 -0.01058 
-0.06313 -0.00038 -0.00106 
-0.05313 0.00098 0.00499 
-0.04501 0.00194 0.00862 
-0.03836 0.00264 0.01065 
-0.03289 0.00316 0.01157 
-0.02828 0.00356 0.01188 
-0.02435 0.00385 0.01178 
-0.021 0.00404 0.01142 
-0.01815 0.00416 0.01081 
-0.01591 0.0042 0.00996 
-0.01374 0.0042 0.00935 
-0.01198 0.00416 0.00871 
-0.01049 0.00408 0.00804 
-0.00906 0.004 0.00738 
-0.00808 0.00386 0.00681 
-0.0071 0.00373 0.00625 
-0.00612 0.00359 0.00568 
-0.0055 0.00344 0.00525 
-0.00491 0.00328 0.00483 
-0.00433 0.00312 0.00442 
-0.00374 0.00297 0.004 
-0.00336 0.00282 0.00369 
-0.00305 0.00268 0.00342 
-0.00274 0.00254 0.00315 
-0.00242 0.00239 0.00288 
-0.00211 0.00225 0.00261 
-0.00186 0.00212 0.00238 
-0.00172 0.00202 0.00223 
-0.00157 0.00191 0.00208 
-0.00142 0.00181 0.00193 
-0.00127 0.0017 0.00177 
-0.00113 0.00159 0.00162 
-0.00098 0.00149 0.00147 
-0.00087 0.0014 0.00135 
-0.00081 0.00133 0.00128 
-0.00076 0.00127 0.0012 
-0.00676 0.00467 -0.00606 
-0.00771 0.00494 -0.00663 
-0.00866 0.0052 -0.0072 
-0.01005 0.00546 -0.00787 
-0.01151 0.00573 -0.00856 
-0.01322 0.00598 -0.00923 
-0.01535 0.00623 -0.00988 
-0.01755 0.00646 -0.01075 
-0.02034 0.00666 -0.0114 
-0.02363 0.00684 -0.01182 
-0.02748 0.00697 -0.01199 
-0.03201 0.00704 -0.01178 
-0.03736 0.00704 -0.01098 
-0.04387 0.00692 -0.00912 
-0.05181 0.00663 -0.00576 
-0.06161 0.00608 -0.00014 
-0.07414 0.00518 0.00883 
-0.0991 0.00389 0.0233 
-0.14184 0.00252 0.02887 
-0.17848 0.00196 0.00459 
-0.1919 0.00251 -0.0101 
-0.2084 0.00376 -0.01405 
-0.22743 0.00529 -0.01585 
-0.24771 0.00706 -0.01618 
-0.26831 0.00876 -0.01568 
-0.28679 0.01039 -0.01455 
-0.30524 0.01169 -0.01336 
-0.3205 0.0127 -0.01186 
-0.33378 0.01336 -0.01035 
-0.34654 0.01386 -0.00833 
-0.35558 0.01397 -0.00747 
-0.36495 0.01406 -0.00672 
-0.37197 0.01387 -0.00622 
-0.38021 0.01357 -0.00687 
-0.38912 0.01288 -0.00969 
-0.39999 0.01175 -0.02099 
-0.404 0.00901 -0.06731 
-0.33663 0.00318 -0.10215 
-0.2757 -0.0038 -0.06623 
-0.26115 -0.00864 -0.02989 
-0.25727 -0.01022 0.00472 
-0.26115 -0.00864 0.02989 
-0.2757 -0.0038 0.06623 
-0.33663 0.00318 0.10215 
-0.404 0.00901 0.06731 
-0.39999 0.01175 0.02099 
-0.38912 0.01288 0.00969 
-0.38021 0.01357 0.00687 
-0.37197 0.01387 0.00622 
-0.36495 0.01406 0.00672 
-0.35558 0.01397 0.00747 
-0.34654 0.01386 0.00833 
-0.33378 0.01336 0.01035 
-0.3205 0.0127 0.01186 
-0.30524 0.01169 0.01336 
-0.28679 0.01039 0.01455 
-0.26831 0.00876 0.01568 
-0.24771 0.00706 0.01618 
-0.22743 0.00529 0.01585 
-0.2084 0.00376 0.01405 
-0.1919 0.00251 0.0101 
-0.17848 0.00196 -0.00459 
-0.14184 0.00252 -0.02887 
-0.0991 0.00389 -0.0233 
-0.07414 0.00518 -0.00883 
-0.06161 0.00608 0.00014 
-0.05181 0.00663 0.00576 
-0.04387 0.00692 0.00912 
-0.03736 0.00704 0.01098 
-0.03201 0.00704 0.01178 
-0.02748 0.00697 0.01199 
-0.02363 0.00684 0.01182 
-0.02034 0.00666 0.0114 
-0.01755 0.00646 0.01075 
-0.01535 0.00623 0.00988 
-0.01322 0.00598 0.00923 
-0.01151 0.00573 0.00856 
-0.01005 0.00546 0.00787 
-0.00866 0.0052 0.0072 
-0.00771 0.00494 0.00663 
-0.00676 0.00467 0.00606 
-0.00581 0.00441 0.00549 
-0.00521 0.00417 0.00506 
-0.00465 0.00394 0.00465 
-0.00409 0.00371 0.00423 
-0.00352 0.00347 0.00382 
-0.00316 0.00327 0.00352 
-0.00286 0.00309 0.00325 
-0.00257 0.0029 0.00299 
-0.00227 0.00272 0.00273 
-0.00197 0.00254 0.00246 
-0.00174 0.00237 0.00225 
-0.0016 0.00225 0.0021 
-0.00146 0.00212 0.00195 
-0.00132 0.002 0.00181 
-0.00118 0.00187 0.00166 
-0.00105 0.00174 0.00152 
-0.00091 0.00162 0.00137 
-0.00081 0.00152 0.00126 
-0.00075 0.00144 0.00119 
-0.0007 0.00137 0.00112 
-0.00632 0.0056 -0.00575 
-0.00722 0.00599 -0.0063 
-0.00812 0.00638 -0.00686 
-0.00945 0.00682 -0.00752 
-0.01083 0.00727 -0.0082 
-0.01246 0.00773 -0.00887 
-0.01449 0.00822 -0.00953 
-0.01659 0.00871 -0.01038 
-0.01926 0.00923 -0.01104 
-0.02239 0.00975 -0.01148 
-0.02606 0.01028 -0.01168 
-0.03036 0.01078 -0.01152 
-0.03544 0.01125 -0.01079 
-0.04159 0.01163 -0.00905 
-0.04907 0.01188 -0.00589 
-0.0583 0.01192 -0.00055 
-0.07014 0.01162 0.00805 
-0.09394 0.01079 0.02212 
-0.13483 0.00923 0.02777 
-0.1696 0.00867 0.00483 
-0.18154 0.00961 -0.00889 
-0.19602 0.01125 -0.01236 
-0.21267 0.01312 -0.01397 
-0.23042 0.01512 -0.01426 
-0.2485 0.01709 -0.01383 
-0.2647 0.01894 -0.01291 
-0.28116 0.02055 -0.012 
-0.29491 0.02187 -0.01081 
-0.30698 0.0229 -0.00958 
-0.31888 0.02373 -0.00789 
-0.32742 0.02426 -0.00718 
-0.33643 0.02467 -0.0066 
-0.34333 0.02485 -0.00626 
-0.35173 0.02496 -0.00706 
-0.36097 0.0249 -0.01012 
-0.37232 0.02488 -0.02179 
-0.37734 0.02538 -0.06844 
-0.31228 0.02729 -0.1044 
-0.25151 0.02805 -0.06915 
-0.23627 0.02764 -0.03162 
-0.23225 0.02742 0.00507 
-0.23627 0.02764 0.03162 
-0.25151 0.02805 0.06915 
-0.31228 0.02729 0.1044 
-0.37734 0.02538 0.06844 
-0.37232 0.02488 0.02179 
-0.36097 0.0249 0.01012 
-0.35173 0.02496 0.00706 
-0.34333 0.02485 0.00626 
-0.33643 0.02467 0.0066 
-0.32742 0.02426 0.00718 
-0.31888 0.02373 0.00789 
-0.30698 0.0229 0.00958 
-0.29491 0.02187 0.01081 
-0.28116 0.02055 0.012 
-0.2647 0.01894 0.01291 
-0.2485 0.01709 0.01383 
-0.23042 0.01512 0.01426 
-0.21267 0.01312 0.01397 
-0.19602 0.01125 0.01236 
-0.18154 0.00961 0.00889 
-0.1696 0.00867 -0.00483 
-0.13483 0.00923 -0.02777 
-0.09394 0.01079 -0.02212 
-0.07014 0.01162 -0.00805 
-0.0583 0.01192 0.00055 
-0.04907 0.01188 0.00589 
-0.04159 0.01163 0.00905 
-0.03544 0.01125 0.01079 
-0.03036 0.01078 0.01152 
-0.02606 0.01028 0.01168 
-0.02239 0.00975 0.01148 
-0.01926 0.00923 0.01104 
-0.01659 0.00871 0.01038 
-0.01449 0.00822 0.00953 
-0.01246 0.00773 0.00887 
-0.01083 0.00727 0.0082 
-0.00945 0.00682 0.00752 
-0.00812 0.00638 0.00686 
-0.00722 0.00599 0.0063 
-0.00632 0.0056 0.00575 
-0.00542 0.00521 0.00519 
-0.00485 0.00489 0.00478 
-0.00432 0.00458 0.00438 
-0.00379 0.00427 0.00398 
-0.00326 0.00396 0.00358 
-0.00292 0.00371 0.00329 
-0.00265 0.00348 0.00304 
-0.00237 0.00326 0.00279 
-0.00209 0.00303 0.00254 
-0.00181 0.00281 0.00229 
-0.0016 0.00261 0.00208 
-0.00147 0.00247 0.00194 
-0.00134 0.00232 0.00181 
-0.00121 0.00218 0.00167 
-0.00108 0.00203 0.00153 
-0.00096 0.00188 0.0014 
-0.00083 0.00174 0.00126 
-0.00074 0.00162 0.00116 
-0.00069 0.00154 0.00109 
-0.00064 0.00146 0.00102 
-0.00578 0.00648 -0.00532 
-0.00661 0.00699 -0.00585 
-0.00744 0.0075 -0.00638 
-0.00867 0.0081 -0.00701 
-0.00996 0.00873 -0.00766 
-0.01147 0.00939 -0.0083 
-0.01335 0.01011 -0.00893 
-0.0153 0.01084 -0.00974 
-0.01778 0.01165 -0.01036 
-0.02067 0.0125 -0.01079 
-0.02406 0.01336 -0.01099 
-0.02802 0.01424 -0.01084 
-0.03268 0.0151 -0.01016 
-0.0383 0.01588 -0.00852 
-0.04512 0.01651 -0.00555 
-0.05353 0.01689 -0.00052 
-0.06431 0.01683 0.00756 
-0.08609 0.0159 0.02077 
-0.12359 0.01371 0.02615 
-0.15513 0.01271 0.00506 
-0.16529 0.01364 -0.00746 
-0.17762 0.01534 -0.01054 
-0.19181 0.01725 -0.01197 
-0.20699 0.01924 -0.01224 
-0.22251 0.02122 -0.0119 
-0.2364 0.0231 -0.01115 
-0.25069 0.02477 -0.01046 
-0.26276 0.0262 -0.00953 
-0.2734 0.0274 -0.00854 
-0.2841 0.0284 -0.00715 
-0.29185 0.02916 -0.00659 
-0.30016 0.02979 -0.00618 
-0.30668 0.03023 -0.00597 
-0.31473 0.03064 -0.00685 
-0.32374 0.03106 -0.00988 
-0.33485 0.03186 -0.02108 
-0.34034 0.03449 -0.06511 
-0.2807 0.04132 -0.09961 
-0.22378 0.04719 -0.06694 
-0.20911 0.04992 -0.03093 
-0.20524 0.05071 0.005 
-0.20911 0.04992 0.03093 
-0.22378 0.04719 0.06694 
-0.2807 0.04132 0.09961 
-0.34034 0.03449 0.06511 
-0.33485 0.03186 0.02108 
-0.32374 0.03106 0.00988 
-0.31473 0.03064 0.00685 
-0.30668 0.03023 0.00597 
-0.30016 0.02979 0.00618 
-0.29185 0.02916 0.00659 
-0.2841 0.0284 0.00715 
-0.2734 0.0274 0.00854 
-0.26276 0.0262 0.00953 
-0.25069 0.02477 0.01046 
-0.2364 0.0231 0.01115 
-0.22251 0.02122 0.0119 
-0.20699 0.01924 0.01224 
-0.19181 0.01725 0.01197 
-0.17762 0.01534 0.01054 
-0.16529 0.01364 0.00746 
-0.15513 0.01271 -0.00506 
-0.12359 0.01371 -0.02615 
-0.08609 0.0159 -0.02077 
-0.06431 0.01683 -0.00756 
-0.05353 0.01689 0.00052 
-0.04512 0.01651 0.00555 
-0.0383 0.01588 0.00852 
-0.03268 0.0151 0.01016 
-0.02802 0.01424 0.01084 
-0.02406 0.01336 0.01099 
-0.02067 0.0125 0.01079 
-0.01778 0.01165 0.01036 
-0.0153 0.01084 0.00974 
-0.01335 0.01011 0.00893 
-0.01147 0.00939 0.0083 
-0.00996 0.00873 0.00766 
-0.00867 0.0081 0.00701 
-0.00744 0.0075 0.00638 
-0.00661 0.00699 0.00585 
-0.00578 0.00648 0.00532 
-0.00494 0.00597 0.0048 
-0.00442 0.00557 0.00441 
-0.00394 0.00518 0.00403 
-0.00345 0.0048 0.00365 
-0.00296 0.00441 0.00328 
-0.00265 0.00412 0.00301 
-0.0024 0.00385 0.00278 
-0.00214 0.00359 0.00254 
-0.00189 0.00332 0.00231 
-0.00164 0.00306 0.00208 
-0.00144 0.00283 0.00189 
-0.00132 0.00267 0.00176 
-0.0012 0.0025 0.00164 
-0.00109 0.00234 0.00151 
-0.00097 0.00218 0.00139 
-0.00086 0.00201 0.00126 
-0.00074 0.00185 0.00113 
-0.00066 0.00172 0.00104 
-0.00061 0.00163 0.00098 
-0.00057 0.00155 0.00092 
-0.00514 0.00729 -0.00479 
-0.00589 0.00791 -0.00527 
-0.00664 0.00853 -0.00575 
-0.00775 0.00929 -0.00633 
-0.0089 0.01008 -0.00693 
-0.01026 0.01092 -0.00752 
-0.01195 0.01185 -0.0081 
-0.01371 0.0128 -0.00883 
-0.01593 0.01386 -0.0094 
-0.01852 0.01498 -0.00979 
-0.02155 0.01615 -0.00997 
-0.02508 0.01733 -0.00982 
-0.02922 0.01849 -0.00918 
-0.03419 0.01957 -0.00766 
-0.04021 0.02045 -0.00492 
-0.04761 0.02099 -0.00033 
-0.05709 0.02094 0.00704 
-0.07633 0.01971 0.01897 
-0.10952 0.01684 0.02384 
-0.13714 0.01534 0.00504 
-0.14551 0.01612 -0.00606 
-0.15573 0.01774 -0.00875 
-0.16755 0.01959 -0.01 
-0.18023 0.02149 -0.01025 
-0.19326 0.02341 -0.01 
-0.20492 0.02524 -0.0094 
-0.21703 0.0269 -0.00889 
-0.22732 0.02836 -0.00817 
-0.23646 0.02962 -0.00739 
-0.24576 0.03072 -0.00626 
-0.25257 0.03162 -0.00584 
-0.25995 0.03239 -0.00556 
-0.26587 0.03301 -0.00544 
-0.27322 0.03366 -0.00632 
-0.28158 0.03442 -0.00915 
-0.29188 0.03582 -0.01932 
-0.29735 0.03986 -0.05894 
-0.24478 0.04985 -0.09033 
-0.19386 0.05907 -0.0613 
-0.18052 0.06392 -0.02854 
-0.177 0.06542 0.00463 
-0.18052 0.06392 0.02854 
-0.19386 0.05907 0.0613 
-0.24478 0.04985 0.09033 
-0.29735 0.03986 0.05894 
-0.29188 0.03582 0.01932 
-0.28158 0.03442 0.00915 
-0.27322 0.03366 0.00632 
-0.26587 0.03301 0.00544 
-0.25995 0.03239 0.00556 
-0.25257 0.03162 0.00584 
-0.24576 0.03072 0.00626 
-0.23646 0.02962 0.00739 
-0.22732 0.02836 0.00817 
-0.21703 0.0269 0.00889 
-0.20492 0.02524 0.0094 
-0.19326 0.02341 0.01 
-0.18023 0.02149 0.01025 
-0.16755 0.01959 0.01 
-0.15573 0.01774 0.00875 
-0.14551 0.01612 0.00606 
-0.13714 0.01534 -0.00504 
-0.10952 0.01684 -0.02384 
-0.07633 0.01971 -0.01897 
-0.05709 0.02094 -0.00704 
-0.04761 0.02099 0.00033 
-0.04021 0.02045 0.00492 
-0.03419 0.01957 0.00766 
-0.02922 0.01849 0.00918 
-0.02508 0.01733 0.00982 
-0.02155 0.01615 0.00997 
-0.01852 0.01498 0.00979 
-0.01593 0.01386 0.0094 
-0.01371 0.0128 0.00883 
-0.01195 0.01185 0.0081 
-0.01026 0.01092 0.00752 
-0.0089 0.01008 0.00693 
-0.00775 0.00929 0.00633 
-0.00664 0.00853 0.00575 
-0.00589 0.00791 0.00527 
-0.00514 0.00729 0.00479 
-0.00439 0.00666 0.00431 
-0.00393 0.00619 0.00395 
-0.00349 0.00574 0.00361 
-0.00305 0.00529 0.00327 
-0.00262 0.00483 0.00292 
-0.00234 0.00449 0.00268 
-0.00212 0.00419 0.00247 
-0.00189 0.00389 0.00226 
-0.00166 0.00359 0.00205 
-0.00144 0.00329 0.00184 
-0.00126 0.00303 0.00167 
-0.00116 0.00285 0.00156 
-0.00106 0.00267 0.00145 
-0.00096 0.00249 0.00133 
-0.00085 0.00231 0.00122 
-0.00075 0.00213 0.00111 
-0.00065 0.00195 0.001 
-0.00058 0.00181 0.00091 
-0.00054 0.00172 0.00086 
-0.0005 0.00162 0.00081 
-0.00442 0.00801 -0.00415 
-0.00507 0.00873 -0.00458 
-0.00572 0.00945 -0.005 
-0.00668 0.01035 -0.00551 
-0.00768 0.01128 -0.00604 
-0.00886 0.01228 -0.00655 
-0.01032 0.01339 -0.00707 
-0.01185 0.01452 -0.0077 
-0.01377 0.01581 -0.0082 
-0.016 0.01716 -0.00853 
-0.01861 0.01856 -0.00867 
-0.02163 0.01998 -0.00852 
-0.02517 0.02137 -0.00794 
-0.02941 0.02265 -0.00658 
-0.03452 0.02367 -0.00415 
-0.0408 0.02426 -0.0001 
-0.04884 0.02412 0.00633 
-0.0652 0.02255 0.01667 
-0.09348 0.01906 0.02087 
-0.11679 0.01709 0.00473 
-0.12348 0.01769 -0.00477 
-0.13171 0.01919 -0.00707 
-0.1413 0.02094 -0.00813 
-0.15161 0.02274 -0.00835 
-0.16224 0.02457 -0.00817 
-0.17178 0.02633 -0.00771 
-0.18173 0.02795 -0.00733 
-0.19025 0.0294 -0.00678 
-0.19784 0.03069 -0.00617 
-0.20565 0.03184 -0.00528 
-0.21141 0.03281 -0.00497 
-0.21771 0.03369 -0.00479 
-0.22286 0.03444 -0.00474 
-0.22928 0.03526 -0.00555 
-0.23664 0.03627 -0.00804 
-0.24572 0.03809 -0.01686 
-0.25075 0.04305 -0.05093 
-0.2062 0.05506 -0.07813 
-0.1626 0.06644 -0.05337 
-0.15105 0.07269 -0.02499 
-0.148 0.07466 0.00407 
-0.15105 0.07269 0.02499 
-0.1626 0.06644 0.05337 
-0.2062 0.05506 0.07813 
-0.25075 0.04305 0.05093 
-0.24572 0.03809 0.01686 
-0.23664 0.03627 0.00804 
-0.22928 0.03526 0.00555 
-0.22286 0.03444 0.00474 
-0.21771 0.03369 0.00479 
-0.21141 0.03281 0.00497 
-0.20565 0.03184 0.00528 
-0.19784 0.03069 0.00617 
-0.19025 0.0294 0.00678 
-0.18173 0.02795 0.00733 
-0.17178 0.02633 0.00771 
-0.16224 0.02457 0.00817 
-0.15161 0.02274 0.00835 
-0.1413 0.02094 0.00813 
-0.13171 0.01919 0.00707 
-0.12348 0.01769 0.00477 
-0.11679 0.01709 -0.00473 
-0.09348 0.01906 -0.02087 
-0.0652 0.02255 -0.01667 
-0.04884 0.02412 -0.00633 
-0.0408 0.02426 0.0001 
-0.03452 0.02367 0.00415 
-0.02941 0.02265 0.00658 
-0.02517 0.02137 0.00794 
-0.02163 0.01998 0.00852 
-0.01861 0.01856 0.00867 
-0.016 0.01716 0.00853 
-0.01377 0.01581 0.0082 
-0.01185 0.01452 0.0077 
-0.01032 0.01339 0.00707 
-0.00886 0.01228 0.00655 
-0.00768 0.01128 0.00604 
-0.00668 0.01035 0.00551 
-0.00572 0.00945 0.005 
-0.00507 0.00873 0.00458 
-0.00442 0.00801 0.00415 
-0.00377 0.00728 0.00373 
-0.00337 0.00675 0.00342 
-0.00299 0.00623 0.00312 
-0.00262 0.00572 0.00282 
-0.00224 0.0052 0.00252 
-0.002 0.00482 0.00231 
-0.00181 0.00449 0.00213 
-0.00161 0.00416 0.00194 
-0.00142 0.00382 0.00176 
-0.00123 0.00349 0.00158 
-0.00107 0.00321 0.00143 
-0.00099 0.00301 0.00133 
-0.0009 0.00282 0.00124 
-0.00081 0.00262 0.00114 
-0.00073 0.00243 0.00104 
-0.00064 0.00224 0.00095 
-0.00055 0.00204 0.00085 
-0.00049 0.00189 0.00078 
-0.00045 0.00179 0.00073 
-0.00042 0.00169 0.00069 
-0.00363 0.00862 -0.00343 
-0.00417 0.00942 -0.00379 
-0.0047 0.01023 -0.00414 
-0.00549 0.01125 -0.00457 
-0.00632 0.0123 -0.005 
-0.0073 0.01343 -0.00543 
-0.0085 0.01469 -0.00586 
-0.00975 0.01598 -0.00638 
-0.01133 0.01744 -0.00679 
-0.01317 0.01897 -0.00706 
-0.0153 0.02056 -0.00717 
-0.01777 0.02216 -0.00702 
-0.02066 0.02372 -0.00652 
-0.0241 0.02512 -0.00536 
-0.02825 0.02622 -0.00331 
-0.03333 0.02679 7e-05 
-0.03983 0.02652 0.0054 
-0.05311 0.02462 0.01391 
-0.07607 0.02063 0.01734 
-0.09486 0.01827 0.00414 
-0.10001 0.01869 -0.00363 
-0.10639 0.02008 -0.0055 
-0.11388 0.02172 -0.00636 
-0.12195 0.02344 -0.00655 
-0.1303 0.02518 -0.00642 
-0.1378 0.02686 -0.00607 
-0.14566 0.02844 -0.0058 
-0.15243 0.02986 -0.00539 
-0.15847 0.03115 -0.00494 
-0.16474 0.03233 -0.00426 
-0.16939 0.03335 -0.00403 
-0.17452 0.03429 -0.00393 
-0.17877 0.03513 -0.00391 
-0.18407 0.03608 -0.00461 
-0.1902 0.03727 -0.00668 
-0.19775 0.03936 -0.01392 
-0.20206 0.04492 -0.04174 
-0.16606 0.05821 -0.06407 
-0.13056 0.07098 -0.04396 
-0.12109 0.07813 -0.02066 
-0.11859 0.08042 0.00337 
-0.12109 0.07813 0.02066 
-0.13056 0.07098 0.04396 
-0.16606 0.05821 0.06407 
-0.20206 0.04492 0.04174 
-0.19775 0.03936 0.01392 
-0.1902 0.03727 0.00668 
-0.18407 0.03608 0.00461 
-0.17877 0.03513 0.00391 
-0.17452 0.03429 0.00393 
-0.16939 0.03335 0.00403 
-0.16474 0.03233 0.00426 
-0.15847 0.03115 0.00494 
-0.15243 0.02986 0.00539 
-0.14566 0.02844 0.0058 
-0.1378 0.02686 0.00607 
-0.1303 0.02518 0.00642 
-0.12195 0.02344 0.00655 
-0.11388 0.02172 0.00636 
-0.10639 0.02008 0.0055 
-0.10001 0.01869 0.00363 
-0.09486 0.01827 -0.00414 
-0.07607 0.02063 -0.01734 
-0.05311 0.02462 -0.01391 
-0.03983 0.02652 -0.0054 
-0.03333 0.02679 -7e-05 
-0.02825 0.02622 0.00331 
-0.0241 0.02512 0.00536 
-0.02066 0.02372 0.00652 
-0.01777 0.02216 0.00702 
-0.0153 0.02056 0.00717 
-0.01317 0.01897 0.00706 
-0.01133 0.01744 0.00679 
-0.00975 0.01598 0.00638 
-0.0085 0.01469 0.00586 
-0.0073 0.01343 0.00543 
-0.00632 0.0123 0.005 
-0.00549 0.01125 0.00457 
-0.0047 0.01023 0.00414 
