Magnetic field grid: Rosiefield.dat generated by ziptrack2fieldmap on 6mar2007
grid size, grid min, grid spacing, nominal field value:
33 16 128
-16 -8 -70
50.8 50.8 50.8
0.62500
Bx, By, Bz in T for all points, ordered in x, then y, then z:
-4.50211e-06 -5.25703e-05 0.000132035 
-5.94719e-05 -0.000128418 0.00013279 
-2.27811e-05 -7.15004e-05 0.000132267 
-2.27415e-05 -9.05037e-05 0.000150287 
1.37232e-05 -9.07039e-05 0.0001679 
6.7989e-05 -9.11388e-05 0.000149418 
6.82943e-05 -7.20278e-05 0.00016732 
1.38023e-05 -0.00012871 0.000203939 
-2.23966e-05 -9.03959e-05 0.000186209 
-3.81238e-06 -5.23548e-05 0.000203879 
1.34575e-05 -0.000128818 0.000168017 
8.63867e-05 -0.000129219 0.000203243 
0.000122679 -0.000129473 0.000202896 
0.000123024 -0.000129365 0.000238818 
8.72488e-05 -0.000128949 0.000293048 
5.09567e-05 -0.000128695 0.000293396 
8.74608e-05 -0.000147898 0.000329028 
6.962e-05 -0.00012866 0.000347104 
0.000124482 -0.00016694 0.000418543 
0.000197239 -0.000167395 0.000435809 
0.00023361 -0.000205655 0.000471499 
0.000289083 -0.000205713 0.000578743 
0.000253362 -0.000148233 0.000596876 
0.000272011 -0.000224266 0.0007047 
0.000309564 -0.000167079 0.00079398 
0.000455712 -0.000224836 0.000936449 
0.00056614 -0.000225113 0.00109705 
0.000676527 -0.000206387 0.00123963 
0.000878718 -0.000206976 0.00150713 
0.000991148 -9.25329e-05 0.0017931 
0.00121209 -5.50269e-05 0.00209621 
0.00152564 7.75068e-05 0.00252389 
0.00195027 0.000305049 0.00311185 
0.00254042 0.000627217 0.00385959 
0.00331501 0.00108216 0.00482067 
0.0043673 0.00186019 0.00611933 
0.0057905 0.00299948 0.007988 
0.00775231 0.00469043 0.0107477 
0.0106261 0.00727604 0.0152376 
0.0147148 0.0108914 0.0226932 
0.0202018 0.0154087 0.0353034 
0.0270365 0.0202459 0.0557849 
0.0344567 0.0237025 0.0872255 
0.0404443 0.0217399 0.132152 
0.0417139 0.00886287 0.186952 
0.0360564 -0.0177301 0.240931 
0.0253627 -0.0544572 0.284168 
0.0139371 -0.0965541 0.315524 
0.00461875 -0.14212 0.338399 
-0.0011052 -0.190772 0.356165 
-0.00145961 -0.24369 0.371101 
0.00546688 -0.30351 0.383849 
0.0219834 -0.374549 0.392614 
0.0483376 -0.45973 0.387234 
0.0725875 -0.549356 0.349433 
0.065222 -0.622073 0.287869 
0.0300009 -0.692298 0.215406 
0.00235855 -0.716086 0.110809 
-0.00760656 -0.686442 0.0510717 
-0.0104273 -0.661844 0.0266407 
-0.0112925 -0.646411 0.0141051 
-0.0114723 -0.635511 0.00631572 
-0.0114304 -0.627324 0.00280621 
-0.011103 -0.622167 0.00100927 
-0.011018 -0.618268 0.00324211 
-0.0108628 -0.621127 0.00258458 
-0.0107462 -0.621728 3.4493e-05 
-0.010405 -0.622139 -0.00194364 
-0.0102619 -0.622505 -0.00379437 
-0.0101724 -0.622744 -0.00564509 
-0.0101701 -0.622622 -0.00738837 
-0.0101644 -0.622479 -0.00879044 
-0.0102409 -0.623393 -0.0104222 
-0.0102432 -0.62311 -0.0146645 
-0.00997975 -0.61858 -0.0132068 
-0.0102823 -0.624028 -0.0104918 
-0.0105026 -0.63117 -0.0131101 
-0.0105953 -0.639833 -0.0183499 
-0.0101692 -0.652279 -0.0273074 
-0.00925846 -0.670959 -0.0436356 
-0.00523113 -0.69741 -0.0775468 
0.00907754 -0.716388 -0.153637 
0.0431023 -0.672526 -0.248214 
